"export-world data (NetLogo 6.1.1)"
"abms.nlogo"
"12/07/2020 21:17:23:932 +0530"

"RANDOM STATE"
"0 0 -1727483681 391 0.0 false -194441093 -1143926065 388769749 -1235288812 -275491382 -319533330 -1085468232 -794431133 -21633677 1468599437 -836579984 1172190815 -1643256075 1735326216 -685327822 -31823630 -73731251 -440548964 387494310 -1838710463 -1699690167 346760113 -608490222 1056213424 -613130821 -609873096 -895199046 -318731388 -1057810072 1552390756 -2016092993 1695847111 1626803110 -1353113611 1143492655 -2059112455 -1760362097 -899611902 1675178020 52847656 -495925487 -418678382 1078863378 1403835095 1994775749 802630424 1437623531 -1863149297 -1779382344 -1367808670 -1900624034 -501526336 1816935373 600045971 644693587 503676047 2054456681 -1425209928 1230012299 2020289259 -2136604152 -1259415847 -403105770 -167022685 150584236 -1879736817 -1816442591 -1766080415 -1678759965 -208689306 -387925045 -2065185735 928663749 1569719730 1004703147 606733060 -589053273 649035063 1001236728 745777153 136222122 617553695 -659275266 266841011 -648581117 -1537042637 -703300009 1099262326 -1804560553 1478824593 -592357513 -662997163 -233013347 1925200057 208397676 -174767252 -1236681576 12534983 578565807 1518106639 -1513114287 -1728947085 -1996413054 -623544887 -1743762474 1442906726 285900641 -982556722 1033892364 -241829369 1224710888 1485900823 1324434524 -327367708 -537913308 -1891125162 517529718 2089885090 -906985715 -1385922139 -600038953 -704826550 -1337540766 2082756853 -1021590989 -297102226 840182380 1076716119 437884653 -1007260102 -1684413997 238029519 -1346493648 -349711739 -859879243 -1979752608 462461381 79646622 2091508591 -693371324 -1941970347 1617646360 1491092594 762755730 -782278290 1393550416 -990831649 -320852301 -914303379 654380929 2036015307 929896560 988414565 907979361 -1023970171 -1046955426 -1481381153 274951441 -1912925531 -158998339 321854791 1862614714 1629072183 147937492 -1697491341 1672599575 338141479 -2090838609 -1122965333 563336912 1151925799 1073133773 -415696724 2013729442 801725418 1091844652 -1244873007 330436055 939967219 -2082665126 -913726895 -876850865 1162284068 -334156773 -1021705969 -1699215438 1058883005 197768508 -29802750 -129631383 736476131 -1978571472 970231456 -444827035 -1116020211 -773970753 -189156406 683225034 -289250946 915767920 -199144075 1477807574 -1041853607 -1985447738 1971558205 -1343320496 -1180995079 -2051504596 465612023 -620979980 -614358804 1684771356 1523916287 -1415066637 -961307438 75934901 -2092537309 -1404512212 1878007695 -1671187336 325831303 797623335 1733852756 -747795340 -1800901634 -262297315 -895561836 -1414334043 -1318045040 -181655202 -400130782 -1623236409 -1447419087 -13528902 225954744 -1298436039 -517281968 1810016106 1170396931 -183491585 2002624043 959856514 -1721206073 1585917627 400880502 829744558 -1529816380 -445993019 -1065897036 -1689299321 1008520327 864379893 -670476396 1179195204 1014551886 -61183785 -167800840 1867251816 959514080 -315404921 1161616030 2145393867 -1440560343 646233758 -1943096276 -453902692 -1941315932 394539897 -735870524 205898857 -1286142261 2129944735 -312883573 -441992822 2023124278 615466419 -54039228 1197503724 -943748036 -95346749 605948940 -249543432 -1114513766 1417107236 1750327556 -399042214 -800520340 1729612745 -1255910046 1006739474 -792980266 1483203723 -1048608570 -430067043 -2022981626 1205253095 -1078217975 -1532012158 -602309250 1434709133 93906386 -2125441766 -805932887 -923680432 -925464366 -995497261 -215202865 946259262 -577576178 -2041427381 -454603923 -525453834 -292606442 -2128403965 1160510851 520532557 -7910626 508660422 416460928 153920952 -407748904 231915389 -1049394657 422965265 1441965447 -699895726 -1266672368 -1719220286 330867583 -145266700 -1506854109 833403749 -1227840489 -1592176185 2010208103 2059231813 -2095835898 579527134 -6182314 -2022719 -412486414 72570929 1376997848 1888709768 997074165 -647212952 -518161945 316659380 -16044732 -1781528866 1958714718 1003539003 -937234221 -621485932 -868644175 1625847935 1769642420 -1428360008 1384905095 -1774419929 1115797462 1438883648 1574987637 -1489869354 -880855382 859907133 372879976 -152777423 -1506850247 948420626 -1690073584 -312099589 -1561390213 1088848009 641981486 -1343492307 -11984196 67147083 1326448445 -455561063 1468918581 -15757413 -1387747005 -1032761963 1751667333 1540961712 -2039941870 -1502110304 1707529724 -165390545 -1796981858 -763874882 -229614568 -1959665588 485157403 -1747521686 1990503275 -258939558 -1725431679 1131693921 997507803 -687988708 1182804855 -1782038267 -1093741850 -676406479 -91332256 807744503 523228404 -2082555203 1405842622 825570849 -1910782487 642949641 1689719930 -1241050128 2085251988 -326259535 -258268408 -564193382 2011126717 -419393887 619795585 354436104 363995605 1233696793 -1177946469 1532867149 -839352409 1864699778 -985362135 1551815220 1820634414 -1987124344 -2116300926 171406532 2019443250 956791764 -568542564 1673840751 1681105532 416554154 395654913 -592187319 1435623478 -1248730918 -855230382 564612922 1617735781 -1266279674 1224806380 403683023 1563284241 565400772 -140827520 -484316929 -1401488495 36399290 -1051257669 -320390474 35665288 -1667259908 -52932837 -751359876 -1512625888 -1188408906 -452887257 -790379830 181435371 1956293828 1126858643 -1872306265 -1555981977 1498100408 -1548530107 1530221609 -964467747 -66716069 1793109788 1697694716 2109125451 595774334 1857562565 1723830840 923301055 112425732 1434704943 -555427237 16406167 1240233469 393041129 -32019377 -1390458880 -1923894908 1709995350 1437106828 422247357 -1963656661 -1382297689 1109911412 -1923918115 -1298293000 1175292424 1998443577 1381534079 -1464990042 -1898663992 1616015657 -723746592 -403104976 634245050 -1140315913 1162150787 -790102203 -1390087006 -986121791 -402927058 -1248368498 2052112475 -1958687764 1614284675 1919591290 -1483116379 729720571 -213974661 -306872683 -331380085 1566091861 -938532733 1593917204 1927146956 607319230 2017517413 -2017409665 1550156246 -2031503591 -1241692509 -921655029 1414072441 1723195606 -819053139 -1689485639 -1723090455 -1491806950 1268952642 352431420 -210835451 458527298 121356285 1257915656 268353316 474561503 801744297 1002127256 -1767886716 -493875838 2099083913 2027072985 595471737 -1760783740 1779059481 240544567 122171248 -409363103 -2006257178 41254154 1648493798 1786475168 -1379282081 1747916961 169867323 1859886722 915964605 1792785923 933674599 -331194809 1735589802 -1872878152 -2141325668 1317758241 1877967113 1722050056 -975033253 -580141136 -981801103 -341714537 -289884619 -1973073480 -2038289933 71453706 1466978569 242431330 1299268619 126796606 2097696393 -973315465 -662951986 59384375 -1966564005 1254638099 -323780388 -1783585326 -879257430 -746620359 -844480961 1023392346 1970782020 -861271043 1423269589 -353660225 -1212750889 640339447 -481029740 -1251751632 2052800692 133437132 2137909544 -784429151 -6202894 915334513 1282547214 -1290167162 -78959259 -1785162871"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","agv-from","agv-to","currently-drawing-charger","currently-drawing-gate","from-route","num_agv","pallets-at-sorting-zone","pallets-spawn-rate","route-list","test-variable","to-route"
"-30","30","-16","16","0","nobody","26","""NEITHER""","0","""buffer-zone""","""sorting-zone""","""charger-1""","""gate-3""","""buffer-zone""","2","0","20","[[""buffer-zone"" [{patch 7 0} {patch 7 -1} {patch 7 -2} {patch 7 -3} {patch 7 -4} {patch 7 -5} {patch 7 -6} {patch 7 -7} {patch 6 -7} {patch 5 -7} {patch 4 -7}] ""sorting-zone""] [""gate-1"" [{patch -16 8} {patch -16 7} {patch -16 6} {patch -16 5} {patch -16 4} {patch -16 3} {patch -16 2} {patch -16 1} {patch -16 0} {patch -16 -1} {patch -16 -2} {patch -16 -3} {patch -16 -4} {patch -16 -5} {patch -16 -6} {patch -16 -7} {patch -16 -8} {patch -16 -9} {patch -15 -9} {patch -14 -9} {patch -13 -9} {patch -12 -9} {patch -11 -9} {patch -10 -9} {patch -9 -9} {patch -8 -9} {patch -7 -9} {patch -6 -9}] ""sorting-zone""] [""gate-2"" [{patch -11 8} {patch -11 7} {patch -11 6} {patch -11 5} {patch -11 4} {patch -11 3} {patch -11 2} {patch -11 1} {patch -11 0} {patch -11 -1} {patch -11 -2} {patch -11 -3} {patch -11 -4} {patch -11 -5} {patch -11 -6} {patch -10 -6} {patch -9 -6} {patch -8 -6} {patch -7 -6} {patch -6 -6}] ""sorting-zone""] [""gate-3"" [{patch -7 9} {patch -6 9} {patch -5 9} {patch -4 8} {patch -4 7} {patch -4 6} {patch -4 5} {patch -4 6} {patch -4 7} {patch -4 8} {patch -4 9} {patch -4 8} {patch -4 7} {patch -4 6} {patch -4 5} {patch -4 4} {patch -4 3} {patch -4 2} {patch -4 1} {patch -4 0} {patch -4 -1} {patch -4 -2} {patch -4 -3} {patch -4 -4} {patch -4 -5}] ""sorting-zone""] [""buffer-zone"" [{patch 5 1} {patch 4 1} {patch 3 1} {patch 2 1} {patch 1 1} {patch 0 1} {patch -1 1} {patch -2 1} {patch -3 1} {patch -4 1} {patch -5 1} {patch -6 1} {patch -7 1} {patch -8 1} {patch -9 1} {patch -10 1} {patch -11 1} {patch -12 1} {patch -13 1} {patch -14 1} {patch -15 1} {patch -16 1} {patch -16 2} {patch -16 3} {patch -16 4} {patch -16 5} {patch -16 6} {patch -16 7} {patch -16 8}] ""gate-1""] [{patch 5 1} {patch 4 1} {patch 3 1} {patch 2 1} {patch 0 1}] [""buffer-zone"" [{patch 5 3} {patch 4 3} {patch 3 3} {patch 2 3} {patch 1 3} {patch 0 3} {patch -1 3} {patch -2 3} {patch -3 3} {patch -4 3} {patch -5 3} {patch -6 3} {patch -7 3} {patch -8 3} {patch -9 3} {patch -10 3} {patch -11 3} {patch -11 4} {patch -11 5} {patch -11 6} {patch -11 7} {patch -11 8}] ""gate-2""] [""buffer-zone"" [{patch -8 9} {patch -8 8} {patch -8 7} {patch -8 6} {patch -4 5} {patch -3 5} {patch -2 5} {patch 4 5} {patch 3 5} {patch 2 5} {patch 1 5} {patch 0 5} {patch -1 5} {patch -2 5} {patch -3 5} {patch -4 5} {patch -6 5} {patch -7 5} {patch -8 5} {patch -8 6} {patch -5 5} {patch -2 5} {patch -3 5} {patch -5 5} {patch -6 5} {patch -7 5} {patch -8 5} {patch -8 6} {patch -8 7} {patch -8 8}] ""gate-3""] [{patch 5 5}]]","0","""gate-3"""

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","number","pallets","pallets-present","empty","carrying-pallets","free","destination","current-location","charge","capacity"
"1","135","69","-15.51293103448276","8.622015815119362","""square""","""""","9.9","{breed gates}","false","1.5","1","""up""","""gate-1""","false","0",,,,,,,
"2","135","105","-11.74425287356322","8.79708212811671","""square""","""""","9.9","{breed gates}","false","1.5","1","""up""","""gate-2""","false","0",,,,,,,
"3","135","119","-7.975574712643677","9.147214754111404","""square""","""""","9.9","{breed gates}","false","1.5","1","""up""","""gate-3""","true","0",,,,,,,
"24","105","134","8","3","""truck""","""""","9.9","{breed agvs}","false","2","1","""up""",,,,,"0","true","""""","""buffer-zone""","120","10"
"25","105","18","9","6","""truck""","""""","9.9","{breed agvs}","false","2","1","""up""",,,,,"0","true","""""","""buffer-zone""","120","10"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-30","16","4.9313178471540455","""""","9.9"
"-29","16","4.794325336568323","""""","9.9"
"-28","16","4.9469417346726505","""""","9.9"
"-27","16","4.570541859349308","""""","9.9"
"-26","16","4.559133976177544","""""","9.9"
"-25","16","4.601855072902424","""""","9.9"
"-24","16","4.544887751696411","""""","9.9"
"-23","16","4.585697402756927","""""","9.9"
"-22","16","4.601717707880898","""""","9.9"
"-21","16","4.558244037145578","""""","9.9"
"-20","16","4.6147131080978205","""""","9.9"
"-19","16","4.589970799222021","""""","9.9"
"-18","16","4.513246313323259","""""","9.9"
"-17","16","4.657269462902349","""""","9.9"
"-16","16","4.591965478261204","""""","9.9"
"-15","16","4.595416212389758","""""","9.9"
"-14","16","4.739954793324423","""""","9.9"
"-13","16","4.52618692333234","""""","9.9"
"-12","16","4.876895629250102","""""","9.9"
"-11","16","4.763832263851661","""""","9.9"
"-10","16","4.661697784500218","""""","9.9"
"-9","16","4.897773848120957","""""","9.9"
"-8","16","4.867770640540565","""""","9.9"
"-7","16","4.582073302077603","""""","9.9"
"-6","16","4.70109330360942","""""","9.9"
"-5","16","4.947550754627856","""""","9.9"
"-4","16","4.590368498841537","""""","9.9"
"-3","16","4.533138677977143","""""","9.9"
"-2","16","4.684432406097855","""""","9.9"
"-1","16","4.514752919030151","""""","9.9"
"0","16","4.558486152063658","""""","9.9"
"1","16","4.6318753395031775","""""","9.9"
"2","16","4.861714003358556","""""","9.9"
"3","16","4.607003301437369","""""","9.9"
"4","16","4.6179163421769545","""""","9.9"
"5","16","4.62072378487906","""""","9.9"
"6","16","4.705150311475812","""""","9.9"
"7","16","4.821275113597883","""""","9.9"
"8","16","4.5612913845713","""""","9.9"
"9","16","4.724948020621249","""""","9.9"
"10","16","4.929045939540521","""""","9.9"
"11","16","4.825771466411225","""""","9.9"
"12","16","4.6103270288065","""""","9.9"
"13","16","4.963940609563943","""""","9.9"
"14","16","4.618246048603332","""""","9.9"
"15","16","4.942585857155619","""""","9.9"
"16","16","4.641798557642459","""""","9.9"
"17","16","4.762610185395739","""""","9.9"
"18","16","4.885486437961954","""""","9.9"
"19","16","4.943697282833522","""""","9.9"
"20","16","4.992176111454559","""""","9.9"
"21","16","4.68752633248286","""""","9.9"
"22","16","4.77828746250988","""""","9.9"
"23","16","4.5428851178605685","""""","9.9"
"24","16","4.506877433714644","""""","9.9"
"25","16","4.953626945270022","""""","9.9"
"26","16","4.99334820645328","""""","9.9"
"27","16","4.964877434496069","""""","9.9"
"28","16","4.8559373626495415","""""","9.9"
"29","16","4.993183012802137","""""","9.9"
"30","16","4.86173661129117","""""","9.9"
"-30","15","4.855515299775228","""""","9.9"
"-29","15","4.687629803460154","""""","9.9"
"-28","15","4.517168229907215","""""","9.9"
"-27","15","4.501123046037328","""""","9.9"
"-26","15","4.819041575273567","""""","9.9"
"-25","15","4.984358439945469","""""","9.9"
"-24","15","4.827018948911068","""""","9.9"
"-23","15","4.740765807748606","""""","9.9"
"-22","15","4.835748693789766","""""","9.9"
"-21","15","4.9782734962538715","""""","9.9"
"-20","15","4.625727195820345","""""","9.9"
"-19","15","4.87560367820115","""""","9.9"
"-18","15","4.918996785340928","""""","9.9"
"-17","15","4.518983949611211","""""","9.9"
"-16","15","4.749935754145847","""""","9.9"
"-15","15","4.657272137404579","""""","9.9"
"-14","15","4.628605454937216","""""","9.9"
"-13","15","4.878016493876422","""""","9.9"
"-12","15","4.691457055369865","""""","9.9"
"-11","15","4.545336050377807","""""","9.9"
"-10","15","4.709501149635138","""""","9.9"
"-9","15","4.575414929695693","""""","9.9"
"-8","15","4.566326925603514","""""","9.9"
"-7","15","4.766705095373305","""""","9.9"
"-6","15","4.8540905913127395","""""","9.9"
"-5","15","4.839430708488367","""""","9.9"
"-4","15","4.512577020077353","""""","9.9"
"-3","15","4.557448796403221","""""","9.9"
"-2","15","4.509460599769433","""""","9.9"
"-1","15","4.596204978955763","""""","9.9"
"0","15","4.9479790872198395","""""","9.9"
"1","15","4.958589045013227","""""","9.9"
"2","15","4.745975857255309","""""","9.9"
"3","15","4.546440470503938","""""","9.9"
"4","15","4.7659678709535696","""""","9.9"
"5","15","4.57193941656759","""""","9.9"
"6","15","4.650347137869682","""""","9.9"
"7","15","4.50840917314005","""""","9.9"
"8","15","4.789297697954718","""""","9.9"
"9","15","4.515081946279375","""""","9.9"
"10","15","4.585625778661104","""""","9.9"
"11","15","4.554958039818884","""""","9.9"
"12","15","4.645296793041957","""""","9.9"
"13","15","4.983462092430439","""""","9.9"
"14","15","4.649715931618331","""""","9.9"
"15","15","4.942317507828568","""""","9.9"
"16","15","4.76824536715616","""""","9.9"
"17","15","4.68960896588387","""""","9.9"
"18","15","4.966698137425352","""""","9.9"
"19","15","4.810994007254839","""""","9.9"
"20","15","4.90167048750881","""""","9.9"
"21","15","4.98218693211217","""""","9.9"
"22","15","4.978858266432753","""""","9.9"
"23","15","4.6104742100513825","""""","9.9"
"24","15","4.855355660343289","""""","9.9"
"25","15","4.858171515217225","""""","9.9"
"26","15","4.946270819454015","""""","9.9"
"27","15","4.924324223358365","""""","9.9"
"28","15","4.52288086923048","""""","9.9"
"29","15","4.752643194616627","""""","9.9"
"30","15","4.8497844377003085","""""","9.9"
"-30","14","4.8388589191796765","""""","9.9"
"-29","14","4.582766739544132","""""","9.9"
"-28","14","4.554627874328743","""""","9.9"
"-27","14","4.708649439114214","""""","9.9"
"-26","14","4.646542361069968","""""","9.9"
"-25","14","4.546654303668318","""""","9.9"
"-24","14","4.660777277557955","""""","9.9"
"-23","14","4.621811960153215","""""","9.9"
"-22","14","4.655990896494457","""""","9.9"
"-21","14","4.858106262039898","""""","9.9"
"-20","14","4.9612945521093526","""""","9.9"
"-19","14","4.545457685505694","""""","9.9"
"-18","14","4.589462044592252","""""","9.9"
"-17","14","4.653056083797933","""""","9.9"
"-16","14","4.900779334368257","""""","9.9"
"-15","14","4.847922612925474","""""","9.9"
"-14","14","4.722175481783449","""""","9.9"
"-13","14","4.848090911991481","""""","9.9"
"-12","14","4.791044112590314","""""","9.9"
"-11","14","4.961835303802466","""""","9.9"
"-10","14","4.752824045179557","""""","9.9"
"-9","14","4.512337258085312","""""","9.9"
"-8","14","4.6185932185179395","""""","9.9"
"-7","14","4.525034772979383","""""","9.9"
"-6","14","4.980508063666697","""""","9.9"
"-5","14","4.62096389087484","""""","9.9"
"-4","14","4.90105516492032","""""","9.9"
"-3","14","4.599157382369146","""""","9.9"
"-2","14","4.605583322108177","""""","9.9"
"-1","14","4.96300028673269","""""","9.9"
"0","14","4.912196465520184","""""","9.9"
"1","14","4.911354951318647","""""","9.9"
"2","14","4.976643841235079","""""","9.9"
"3","14","4.523014186974459","""""","9.9"
"4","14","4.584873770575113","""""","9.9"
"5","14","4.660939812279545","""""","9.9"
"6","14","4.806576530946831","""""","9.9"
"7","14","4.942507741970928","""""","9.9"
"8","14","4.8014157718915556","""""","9.9"
"9","14","4.6013883879526","""""","9.9"
"10","14","4.918910740924382","""""","9.9"
"11","14","4.811880425191893","""""","9.9"
"12","14","4.992163501749465","""""","9.9"
"13","14","4.878796200022993","""""","9.9"
"14","14","4.616575631228629","""""","9.9"
"15","14","4.832334573445654","""""","9.9"
"16","14","4.779729333768165","""""","9.9"
"17","14","4.965995427705719","""""","9.9"
"18","14","4.807428594640787","""""","9.9"
"19","14","4.63085539405855","""""","9.9"
"20","14","4.547677857738584","""""","9.9"
"21","14","4.5473538673814415","""""","9.9"
"22","14","4.955684380535591","""""","9.9"
"23","14","4.750760317671761","""""","9.9"
"24","14","4.914082662351953","""""","9.9"
"25","14","4.870091188454985","""""","9.9"
"26","14","4.848427374313248","""""","9.9"
"27","14","4.508250169135015","""""","9.9"
"28","14","4.665583238052857","""""","9.9"
"29","14","4.585393607885213","""""","9.9"
"30","14","4.521364395968689","""""","9.9"
"-30","13","4.778502441805632","""""","9.9"
"-29","13","4.630776075202576","""""","9.9"
"-28","13","4.8943401524612655","""""","9.9"
"-27","13","4.916930130391203","""""","9.9"
"-26","13","4.694605945167671","""""","9.9"
"-25","13","4.6879156083198925","""""","9.9"
"-24","13","4.689534042761628","""""","9.9"
"-23","13","4.762006123003293","""""","9.9"
"-22","13","4.901206899595926","""""","9.9"
"-21","13","4.707768330187558","""""","9.9"
"-20","13","4.656042030380939","""""","9.9"
"-19","13","4.797830676226853","""""","9.9"
"-18","13","4.53757118164472","""""","9.9"
"-17","13","4.907839065879294","""""","9.9"
"-16","13","4.682076646083797","""""","9.9"
"-15","13","4.95146912139289","""""","9.9"
"-14","13","4.550838673442341","""""","9.9"
"-13","13","4.560466289732783","""""","9.9"
"-12","13","4.811881409107556","""""","9.9"
"-11","13","4.776992029263376","""""","9.9"
"-10","13","4.6570874078176105","""""","9.9"
"-9","13","4.708837413379262","""""","9.9"
"-8","13","4.582718614526103","""""","9.9"
"-7","13","4.729943647282285","""""","9.9"
"-6","13","4.9409325695645645","""""","9.9"
"-5","13","4.915902578800684","""""","9.9"
"-4","13","4.817005689293935","""""","9.9"
"-3","13","4.885400205923919","""""","9.9"
"-2","13","4.817162504165297","""""","9.9"
"-1","13","4.561638507895948","""""","9.9"
"0","13","4.615028693947789","""""","9.9"
"1","13","4.996172774259801","""""","9.9"
"2","13","4.728107510621211","""""","9.9"
"3","13","4.963045716120488","""""","9.9"
"4","13","4.737974394291783","""""","9.9"
"5","13","4.676750444889962","""""","9.9"
"6","13","4.6715225546017445","""""","9.9"
"7","13","4.589233249654889","""""","9.9"
"8","13","4.88906084489292","""""","9.9"
"9","13","4.577266900949862","""""","9.9"
"10","13","4.629455527630643","""""","9.9"
"11","13","4.885798654596132","""""","9.9"
"12","13","4.969382280646507","""""","9.9"
"13","13","4.863798197378223","""""","9.9"
"14","13","4.959254323182921","""""","9.9"
"15","13","4.624646270866329","""""","9.9"
"16","13","4.972968413509199","""""","9.9"
"17","13","4.97047882026716","""""","9.9"
"18","13","4.637374334990799","""""","9.9"
"19","13","4.555784047225534","""""","9.9"
"20","13","4.693630511767045","""""","9.9"
"21","13","4.7577501957110995","""""","9.9"
"22","13","4.855502113752072","""""","9.9"
"23","13","4.716971711994435","""""","9.9"
"24","13","4.67252779674908","""""","9.9"
"25","13","4.6438899336689925","""""","9.9"
"26","13","4.848418066565794","""""","9.9"
"27","13","4.566469938003159","""""","9.9"
"28","13","4.745151782377013","""""","9.9"
"29","13","4.759087674120157","""""","9.9"
"30","13","4.717739610301846","""""","9.9"
"-30","12","4.582036391698121","""""","9.9"
"-29","12","4.652247718099334","""""","9.9"
"-28","12","4.6989574896316855","""""","9.9"
"-27","12","4.67645667190704","""""","9.9"
"-26","12","4.510808142545114","""""","9.9"
"-25","12","4.867671315217501","""""","9.9"
"-24","12","4.552807610568118","""""","9.9"
"-23","12","4.752018324393397","""""","9.9"
"-22","12","4.9010124382173785","""""","9.9"
"-21","12","4.546102962574339","""""","9.9"
